종로구 무악동,기업형 슈퍼마켓,서서울,간장,[샘표식품]양조간장 501,12900 
종로구 무악동,기업형 슈퍼마켓,서서울,간장,[샘표식품]진간장 금F3,6150 
종로구 무악동,기업형 슈퍼마켓,서서울,케첩,[오뚜기]토마토 케찹,2080 
종로구 무악동,기업형 슈퍼마켓,서서울,마요네즈,[오뚜기]고소한 골드 마요네즈,3380 
종로구 무악동,기업형 슈퍼마켓,서서울,참기름,[CJ제일제당]백설 진한 참기름,3980 
종로구 무악동,기업형 슈퍼마켓,서서울,참기름,[오뚜기]고소한 참기름,7680 
종로구 무악동,기업형 슈퍼마켓,서서울,맛김,[동원F&B]양반 좋은 원초에 그윽하고 향긋한 들기름김&올리브김,8680 
종로구 무악동,기업형 슈퍼마켓,서서울,맛김,[풀무원]들기름을 섞어 바삭바삭 고소하게 구워낸 파래김,6980 
종로구 무악동,기업형 슈퍼마켓,서서울,어묵,[CJ씨푸드]삼호 부산어묵 사각(골드),2180 
종로구 무악동,기업형 슈퍼마켓,서서울,어묵,[사조대림]대림선어묵부산어묵 마당놀이,1480 
종로구 무악동,기업형 슈퍼마켓,서서울,맛살,[사조대림]게맛살 큰잔치,1880 
종로구 무악동,기업형 슈퍼마켓,서서울,참치 캔,[동원F&B]동원 참치 라이트 스탠다드,9480 
종로구 무악동,기업형 슈퍼마켓,서서울,햄,[CJ제일제당]스팸 클래식,6780 
종로구 무악동,기업형 슈퍼마켓,서서울,계란,[기타]일반란,6990 
종로구 무악동,기업형 슈퍼마켓,서서울,오렌지주스,[코카콜라]미닛메이드 홈스타일(오리지널) 오렌지100,4090 
종로구 무악동,기업형 슈퍼마켓,서서울,오렌지주스,[롯데칠성음료]델몬트 오렌지 100,3780 
종로구 무악동,기업형 슈퍼마켓,서서울,콜라,[코카콜라]코카콜라,3270 
종로구 무악동,기업형 슈퍼마켓,서서울,콜라,[롯데칠성음료]펩시콜라,2580 
종로구 무악동,기업형 슈퍼마켓,서서울,사이다,[롯데칠성음료]칠성사이다,2880 
종로구 무악동,기업형 슈퍼마켓,서서울,커피,[동서식품]맥심 모카골드 믹스,14900 
종로구 무악동,기업형 슈퍼마켓,서서울,커피,[남양유업]프렌치카페 카페믹스,14600 
종로구 무악동,기업형 슈퍼마켓,서서울,우유,[서울우유]서울우유,2710 
종로구 무악동,기업형 슈퍼마켓,서서울,우유,[남양유업]맛있는우유GT,2650 
종로구 무악동,기업형 슈퍼마켓,서서울,우유,[매일유업]매일우유 후레쉬팩 오리지널,2610 
종로구 무악동,기업형 슈퍼마켓,서서울,맥주,[OB맥주]Cass 후레쉬,1430 
종로구 무악동,기업형 슈퍼마켓,서서울,맥주,[하이트진로]Hite,1430 
종로구 무악동,기업형 슈퍼마켓,서서울,소주,[하이트진로]참이슬 후레쉬,1390 
종로구 무악동,기업형 슈퍼마켓,서서울,소주,[롯데칠성음료]처음처럼 부드러운,1390 
